100.00, 81.15, 75.56, 95.00, 97.22, 120.94, 151.25, 131.33, 116.46, 103.65, 95.35, 93.58, 113.48, 113.93, 130.57, 131.27, 135.70, 129.31, 145.54, 139.80, 158.10, 108.69, 111.49, 130.12, 164.64, 161.79, 160.12, 168.30, 172.48, 153.49, 135.53, 219.93, 197.57, 172.19, 130.71, 135.10, 147.03, 150.83, 137.01, 129.06, 176.48, 199.38, 234.09, 258.09, 287.45, 253.22, 228.46, 240.48, 288.61, 456.77, 561.97
100.00, 112.38, 102.91, 87.61, 105.16, 129.72, 139.19, 129.91, 119.44, 131.54, 160.99, 162.29, 211.84, 191.33, 198.28, 208.73, 175.22, 178.88, 179.65, 211.40, 246.83, 301.73, 317.01, 301.28, 318.05, 346.71, 386.56, 344.32, 337.89, 398.61, 469.14, 409.66, 422.13, 333.65, 269.05, 470.04, 431.03, 395.77, 423.61, 473.89, 533.81, 420.75, 544.65, 696.03, 754.89, 895.54, 1055.46, 1409.01, 1312.24, 1432.34, 1561.86
100.00, 108.11, 131.92, 158.57, 152.11, 211.14, 271.21, 354.82, 278.21, 264.63, 297.65, 315.38, 314.02, 297.87, 251.28, 264.12, 278.90, 282.98, 204.26, 241.23, 259.93, 352.19, 410.91, 513.71, 501.51, 689.29, 757.43, 743.41, 716.11, 652.08, 737.72, 713.11, 782.47, 769.60, 1008.50, 1231.30, 1151.40, 1071.63, 1243.17, 1196.47, 1357.10, 1802.78, 2081.76, 1985.39, 2230.76, 2896.57, 3511.44, 3072.64, 4229.64, 5513.27, 7446.46
100.00, 134.54, 134.22, 112.82, 150.67, 153.56, 196.46, 197.71, 249.17, 259.96, 293.17, 339.34, 306.45, 226.19, 300.18, 339.46, 299.39, 378.87, 519.38, 537.60, 605.10, 771.76, 658.32, 627.80, 699.40, 1009.50, 983.07, 1007.38, 801.95, 711.22, 858.99, 663.77, 844.36, 949.89, 1328.00, 1956.57, 1919.77, 1655.49, 2096.40, 1687.31, 1818.03, 2238.28, 2737.88, 2905.08, 4030.68, 3881.72, 5716.73, 7039.13, 5529.18, 5523.59, 5499.13
100.00, 96.12, 92.79, 102.86, 86.64, 124.16, 157.06, 184.28, 201.58, 175.00, 197.04, 225.13, 254.94, 342.45, 364.59, 346.77, 292.99, 267.42, 217.70, 188.08, 196.88, 212.46, 224.94, 245.03, 200.35, 148.51, 185.33, 205.08, 216.85, 248.02, 175.69, 163.27, 226.20, 225.27, 201.56, 301.16, 301.71, 280.56, 349.49, 454.74, 490.95, 560.56, 739.21, 767.58, 759.49, 676.13, 867.12, 934.82, 1017.51, 1302.90, 1215.11
100.00, 133.88, 139.65, 145.01, 121.46, 129.03, 132.79, 142.65, 150.48, 139.69, 139.48, 150.15, 113.46, 97.72, 80.22, 105.05, 101.56, 112.10, 118.95, 135.96, 152.77, 165.74, 227.42, 238.87, 220.57, 322.18, 381.16, 477.18, 626.06, 561.52, 678.19, 750.92, 932.67, 1154.16, 1105.80, 1213.37, 1181.19, 1147.18, 1132.93, 1550.93, 1363.12, 1714.79, 2129.55, 2076.61, 2025.70, 3032.74, 3383.11, 2917.25, 3137.94, 3779.10, 2999.10
100.00, 105.88, 81.95, 97.74, 104.59, 134.51, 163.25, 146.59, 145.98, 109.22, 108.78, 126.43, 127.58, 177.17, 236.71, 209.15, 202.63, 203.37, 234.80, 285.94, 427.58, 563.64, 427.84, 390.88, 519.14, 577.94, 449.89, 388.60, 320.64, 371.25, 394.66, 448.45, 436.76, 426.49, 292.99, 297.33, 255.71, 269.74, 224.68, 230.76, 219.20, 166.59, 139.09, 119.00, 128.70, 134.56, 165.49, 173.70, 172.69, 159.59, 171.54
100.00, 89.13, 82.01, 92.38, 80.25, 82.57, 94.46, 120.57, 127.47, 130.96, 146.72, 156.92, 189.05, 207.66, 234.42, 267.93, 263.68, 302.97, 270.46, 333.93, 333.73, 322.14, 460.89, 654.98, 555.43, 416.38, 377.01, 343.11, 297.20, 298.22, 280.74, 296.14, 282.36, 233.36, 280.30, 301.91, 285.57, 399.16, 385.52, 577.19, 724.23, 759.17, 667.84, 795.15, 684.82, 880.38, 1071.11, 1244.30, 1260.41, 1513.37, 1401.86
100.00, 127.90, 131.00, 136.86, 182.22, 229.60, 230.56, 227.83, 275.94, 292.28, 280.30, 303.74, 288.08, 259.42, 414.99, 505.57, 515.02, 471.63, 450.94, 374.06, 374.27, 385.30, 360.18, 426.79, 425.30, 531.72, 533.85, 489.40, 501.28, 426.64, 446.97, 504.01, 470.79, 492.96, 504.79, 488.30, 596.76, 420.78, 335.99, 431.01, 466.66, 603.16, 579.81, 654.12, 788.74, 581.95, 549.49, 623.97, 757.44, 781.39, 887.79
100.00, 103.96, 106.18, 94.22, 115.95, 124.10, 149.49, 178.02, 198.49, 223.99, 242.44, 299.84, 351.31, 329.53, 395.54, 336.61, 251.90, 319.48, 391.75, 403.44, 403.81, 422.46, 466.31, 492.85, 484.27, 518.75, 519.49, 458.97, 514.51, 740.67, 855.19, 1094.83, 1098.90, 1146.78, 1123.29, 1128.85, 1230.82, 980.63, 1072.82, 996.95, 1050.75, 1102.68, 1119.17, 1225.74, 1248.74, 1369.38, 1378.54, 1504.33, 1431.38, 1348.01, 1751.69
100.00, 196.06, 250.33, 248.11, 298.70, 317.90, 355.80, 360.19, 318.86, 365.23, 319.64, 288.73, 257.41, 227.86, 268.68, 231.95, 279.64, 373.27, 305.72, 401.51, 460.49, 446.84, 547.04, 644.05, 688.03, 685.70, 693.38, 770.77, 675.44, 835.89, 783.60, 618.16, 653.84, 670.44, 817.21, 958.09, 794.31, 985.99, 968.45, 1064.08, 1127.66, 1350.66, 1503.81, 1410.61, 1641.49, 1520.53, 2669.96, 2896.75, 3429.08, 3797.99, 3707.56
100.00, 134.14, 133.02, 135.70, 209.42, 229.53, 218.39, 193.19, 180.79, 219.05, 286.30, 290.09, 321.75, 313.50, 392.39, 481.91, 429.16, 497.79, 513.56, 565.69, 640.71, 724.69, 742.66, 609.94, 664.06, 623.84, 774.54, 776.49, 959.93, 874.80, 843.00, 922.09, 1162.87, 1032.97, 1008.10, 883.49, 921.72, 739.13, 904.58, 807.90, 775.22, 790.68, 1084.04, 900.42, 868.76, 891.53, 663.02, 891.60, 963.20, 1228.10, 1262.88
100.00, 119.94, 131.69, 111.90, 131.28, 125.58, 138.14, 141.65, 192.46, 166.51, 143.61, 161.50, 167.03, 171.45, 179.60, 196.93, 207.52, 202.54, 203.31, 251.99, 262.44, 314.76, 363.00, 444.51, 401.38, 429.67, 469.44, 597.72, 757.78, 932.57, 1053.53, 1296.50, 1337.21, 1104.26, 1583.50, 1732.47, 1781.56, 2116.24, 1871.33, 2050.98, 2281.34, 2882.36, 3153.42, 3580.13, 4120.43, 4436.55, 6061.93, 6532.10, 6392.88, 7013.28, 8260.19
100.00, 84.26, 82.13, 76.61, 81.20, 68.01, 91.64, 99.16, 84.64, 115.98, 120.30, 132.68, 131.57, 139.67, 157.38, 227.45, 265.04, 269.06, 275.43, 268.73, 302.59, 295.16, 285.52, 286.81, 275.08, 278.74, 293.56, 321.87, 363.88, 448.97, 456.68, 445.89, 511.50, 468.22, 560.77, 541.78, 474.41, 471.74, 477.09, 649.85, 852.32, 1206.78, 1253.86, 1515.14, 2043.72, 1920.11, 2250.45, 3095.99, 3387.18, 4227.36, 4681.82
100.00, 115.90, 156.22, 163.54, 184.82, 208.88, 218.01, 225.66, 233.99, 231.85, 271.83, 249.63, 240.34, 276.47, 325.84, 305.66, 373.68, 347.21, 355.55, 373.04, 530.10, 578.01, 762.78, 813.84, 865.38, 1018.05, 1345.11, 1581.28, 1444.35, 1857.16, 1462.56, 1606.88, 1783.65, 1951.80, 2384.03, 2152.49, 2961.62, 2915.92, 2633.30, 2307.53, 2199.34, 2128.17, 2231.97, 1785.46, 2241.37, 1787.35, 2175.27, 2254.54, 2477.84, 2320.38, 2506.33
100.00, 85.13, 80.15, 97.43, 98.30, 121.78, 107.26, 116.89, 139.03, 146.11, 175.36, 238.58, 300.07, 312.41, 254.36, 293.98, 334.48, 405.35, 464.89, 530.74, 526.78, 559.75, 622.27, 596.76, 697.86, 819.60, 1118.80, 973.61, 918.78, 1393.82, 1409.82, 1396.89, 1533.36, 1837.88, 1462.02, 1760.62, 1863.46, 1608.30, 1871.73, 1716.77, 1871.12, 2044.91, 2381.12, 2410.57, 2973.43, 2449.82, 2194.81, 3163.41, 3324.49, 2852.48, 2618.64
100.00, 83.88, 77.08, 67.13, 83.00, 89.89, 64.98, 84.26, 92.68, 80.15, 97.87, 105.43, 139.85, 137.11, 137.97, 142.91, 128.52, 129.23, 109.04, 131.17, 143.28, 196.27, 189.96, 243.28, 252.20, 317.85, 284.99, 270.60, 214.22, 216.36, 216.59, 281.14, 325.50, 350.94, 362.59, 386.04, 395.73, 306.78, 390.87, 382.75, 547.79, 553.96, 558.69, 573.06, 630.34, 724.25, 774.85, 787.21, 788.37, 786.26, 853.50
100.00, 91.70, 99.77, 115.88, 112.57, 146.84, 146.84, 159.46, 162.90, 174.70, 192.46, 166.77, 199.85, 214.08, 203.92, 202.41, 248.19, 311.16, 322.09, 333.63, 352.83, 290.90, 273.70, 218.31, 220.63, 260.06, 258.40, 296.87, 326.81, 324.32, 290.19, 425.16, 392.87, 401.27, 428.56, 623.65, 662.83, 976.47, 980.88, 1582.04, 1812.66, 2289.16, 2161.18, 1753.59, 2287.13, 2291.89, 2265.60, 2327.93, 2147.09, 2404.75, 2400.40
100.00, 72.37, 71.35, 73.50, 86.42, 86.36, 101.59, 111.37, 108.21, 95.73, 93.96, 112.23, 111.29, 118.30, 158.61, 185.49, 191.26, 222.99, 215.00, 182.38, 256.20, 236.93, 297.19, 337.90, 347.12, 381.37, 389.35, 443.58, 485.85, 386.87, 410.56, 492.48, 720.00, 758.95, 851.38, 688.78, 647.93, 544.86, 551.01, 518.99, 472.01, 561.02, 534.28, 724.31, 996.84, 1469.76, 1843.83, 2517.79, 2723.88, 3926.95, 4203.93
100.00, 77.46, 78.57, 87.56, 85.85, 111.06, 103.69, 114.29, 161.57, 199.06, 201.67, 228.23, 287.72, 261.03, 241.87, 190.29, 217.71, 223.61, 223.41, 216.27, 214.21, 305.09, 389.45, 500.30, 531.19, 727.26, 741.85, 656.59, 854.10, 783.02, 737.69, 855.28, 982.00, 937.48, 856.55, 825.44, 753.16, 743.66, 689.51, 1205.99, 1159.65, 1677.78, 1639.71, 1836.94, 1874.27, 1919.47, 1846.21, 1984.84, 2707.19, 2253.02, 2159.30
100.00, 98.57, 103.79, 122.40, 161.77, 169.74, 174.43, 192.35, 175.58, 194.35, 210.80, 277.68, 283.68, 316.72, 327.13, 361.76, 357.02, 328.72, 358.14, 295.16, 334.24, 372.33, 298.21, 291.56, 227.30, 303.02, 271.20, 240.77, 265.97, 206.46, 260.71, 233.52, 176.00, 165.68, 194.05, 274.98, 301.18, 328.87, 359.79, 369.10, 433.01, 490.15, 491.30, 432.41, 544.29, 623.28, 536.14, 555.05, 632.21, 779.94, 1219.35
100.00, 113.89, 136.83, 143.42, 144.88, 152.17, 120.95, 116.17, 102.30, 129.13, 137.78, 143.37, 152.92, 154.36, 163.71, 173.84, 215.96, 313.62, 245.96, 249.88, 260.04, 344.10, 323.27, 348.79, 332.24, 392.14, 416.15, 644.83, 645.52, 516.76, 523.13, 707.27, 730.43, 864.70, 772.43, 978.58, 953.16, 1133.13, 1066.84, 920.16, 877.30, 988.09, 1192.99, 1350.74, 1419.87, 1516.17, 2152.77, 2448.38, 2909.88, 3598.72, 4000.84
100.00, 107.37, 96.23, 119.54, 142.34, 123.11, 118.32, 143.44, 141.81, 138.13, 164.04, 151.74, 143.84, 181.61, 195.17, 247.83, 303.06, 294.71, 241.23, 221.88, 223.68, 286.60, 418.79, 504.52, 416.91, 451.84, 503.18, 535.42, 559.82, 758.71, 886.61, 1069.92, 1542.60, 1627.13, 1777.56, 1567.58, 1978.02, 2677.55, 2654.59, 2768.51, 2737.51, 2682.37, 3151.31, 3896.55, 3981.44, 4062.72, 3397.86, 3408.67, 3967.78, 4716.30, 5454.10
