timestamp,Total_Stock_T_Bill,T_Bill_CPI,Yeld_10Y_T_Bill,CPI
1972-12-01,0.005616728971814618,0.0017712067144290246,0.0011166666666666668,0.0023501773449536856
1973-01-01,-0.03822526497050742,-0.002626962468728904,0.0009416666666666662,0.00701757265864611
1973-02-01,-0.01815814324120228,-0.0047401269674673405,0.0008666666666666675,0.00928080907447315
1973-03-01,-0.021471765848011484,-0.0019780483062871706,0.0005333333333333336,0.006904515346544571
1973-04-01,-0.03115190059246808,-0.0017972751399113291,0.0003666666666666662,0.006857169726136814
1973-05-01,-0.025312836531584924,-0.0016721873036328232,0.00047499999999999973,0.006810469002526798
1973-06-01,0.0060450423537885285,0.0035261765921740275,-0.00020833333333333294,0.0022598879674373684
1973-07-01,-0.02307872430268139,-0.011476433670685331,-0.00048333333333333475,0.01789756945754295
1973-08-01,0.012526671067854704,0.0047139580943360805,-0.0011833333333333331,0.0022148403295529917
1973-09-01,0.03452828929824714,-0.00217374404447179,-0.0011583333333333315,0.008810629682154847
1973-10-01,-0.07675031244213992,-0.0007480161785504728,-0.0004250000000000009,0.006557400546158831
1973-11-01,-0.07672512941737777,-0.00023253711236965666,-0.0009499999999999995,0.006514681021193791
1973-12-01,0.010648808961055769,-0.002632789952204579,-0.0004583333333333323,0.00862074304390692
1974-01-01,-0.03138930208818334,-0.006557589741522038,-0.0006416666666666654,0.012793351459909452
1974-02-01,0.038712008961000056,-0.006900120622998379,-9.166666666666698e-5,0.01263174690590052
1974-03-01,-0.05579107377308875,0.0022071787696616345,-0.00045833333333333403,0.004175371410481077
1974-04-01,-0.034228379644564176,-0.00575485850110831,-0.0005583333333333326,0.012422519998557036
1974-05-01,-0.0022588477942896605,-0.0016060666775979731,-0.0005916666666666674,0.008196767204178279
1974-06-01,-0.12648074621262861,-0.0017939022269173434,-0.0002166666666666671,0.008130126083250477
1974-07-01,-0.04444614006843541,-0.006007108757131712,0.00028333333333333335,0.01207258123426902
1974-08-01,-0.11240632219811827,-0.004777682830847973,-0.0007083333333333351,0.01192857086527388
1974-09-01,0.01671938071089111,-0.003373217380586745,-0.00010000000000000026,0.009832920916239107
1974-10-01,0.03042377903266671,-0.0018016021839828448,0.00027500000000000007,0.007797310460031515
1974-11-01,-0.06874435166827036,-0.0017335197634049436,0.0001416666666666658,0.00773698250215249
1974-12-01,0.07657537709985031,0.0019088027401460567,0.0002083333333333338,0.0038461585874784987
1975-01-01,0.09708979534469231,-0.002588326252031185,0.001058333333333333,0.00764822083825667
1975-02-01,0.04382961333574486,0.0006594446275974023,0.001633333333333333,0.0038022859497384154
1975-03-01,0.01016925974522215,0.0006659479918652558,0.0021000000000000003,0.003787883316936913
1975-04-01,0.0601140881554659,-0.0011064843358208508,0.0022500000000000003,0.0056550574833451606
1975-05-01,0.024115312484092655,-0.0032424846654387288,0.0023416666666666646,0.0074906717291578495
1975-06-01,-0.00013268868752431932,-0.006796588029914744,0.002183333333333334,0.01113184036884407
1975-07-01,-0.07734144911057025,0.0031145624878474434,0.001724999999999999,0.0018433184942892034
1975-08-01,-0.013871007640614667,-0.00030871746751976077,0.0014833333333333348,0.005509655810969516
1975-09-01,0.04301853686939594,-0.00029418716628100243,0.0017166666666666667,0.005479465764625324
1975-10-01,0.015191105200667398,-0.002435270144823012,0.0016249999999999997,0.007259560012804478
1975-11-01,-0.016378929151424058,0.0008358190673167544,0.0022166666666666663,0.00361011222409946
1975-12-01,0.08638143404876573,0.0026141432263609354,0.001933333333333333,0.0018001805041478747
1976-01-01,0.036771552635001516,0.0003719403574566965,0.0024416666666666666,0.0035906681307285027
1976-02-01,0.003921378375833698,0.0021800436818244185,0.0024083333333333326,0.0017905107737883341
1976-03-01,0.006732176928245672,0.0004944146465216187,0.002216666666666667,0.0035714323675977155
1976-04-01,-0.007841542466128384,-0.0031501638607198687,0.0023416666666666664,0.007104825623744482
1976-05-01,0.004642493692184932,-0.001071261381750485,0.0023,0.005295687574710328
1976-06-01,0.02176066567245989,-0.0008771807449416457,0.0020416666666666665,0.005267790934858851
1976-07-01,-0.009919949874898137,-0.0009919995998371803,0.0021916666666666664,0.005240186663556301
1976-08-01,0.019772624856976954,0.0006986197406095157,0.002100000000000001,0.0034782643763247023
1976-09-01,-0.03563270389634593,-0.0010655019746667908,0.002058333333333334,0.0051948168771041026
1976-10-01,-0.007687474437089216,0.0022767047834124053,0.002083333333333333,0.0017256259674693908
1976-11-01,0.03316073539210763,0.0004248535435397555,0.0018833333333333323,0.0034423441909732233
1976-12-01,-0.008939653637100201,-0.001593028872492054,0.0020499999999999997,0.005141399500418586
1977-01-01,-0.02768085716953913,-0.0064404575113772185,0.002316666666666668,0.010204170174241689
1977-02-01,-0.004373788014829173,-0.002941858316306538,0.0023166666666666665,0.006745388139531627
1977-03-01,-0.015731313708636344,-0.004620469200288597,0.00235,0.008368249670516192
