Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2000-12-29,4.138,4.158,4.128,4.128
2001-01-02,4.12,4.12,4.065,4.0753
2001-01-03,4.07,4.14,4.06,4.12
2001-01-04,4.12,4.14,4.1,4.1059
2001-01-05,4.1059,4.1059,4.058,4.0793
2001-01-08,4.06,4.105,4.052,4.1005
2001-01-09,4.11,4.144,4.105,4.142
2001-01-10,4.13,4.159,4.128,4.1365
2001-01-11,4.14,4.1715,4.105,4.11
2001-01-12,4.1,4.1165,4.09,4.095
2001-01-15,4.095,4.116,4.095,4.116
2001-01-16,4.113,4.1175,4.0875,4.089
2001-01-17,4.085,4.125,4.085,4.115
2001-01-18,4.1,4.124,4.088,4.094
2001-01-19,4.085,4.1085,4.07,4.106
2001-01-22,4.105,4.155,4.105,4.105
2001-01-23,4.105,4.1075,4.0844,4.105
2001-01-24,4.1,4.129,4.095,4.12
2001-01-25,4.125,4.167,4.125,4.13
2001-01-26,4.135,4.1425,4.108,4.133
2001-01-29,4.135,4.141,4.127,4.133
2001-01-30,4.135,4.1435,4.096,4.099
2001-01-31,4.095,4.098,4.075,4.08
2001-02-01,4.06,4.068,4.02,4.03
2001-02-02,4.03,4.041,4.018,4.022
2001-02-05,4.015,4.036,4.005,4.032
2001-02-06,4.035,4.07,4.032,4.065
2001-02-07,4.065,4.087,4.047,4.047
2001-02-08,4.065,4.12,4.06,4.111
2001-02-09,4.102,4.13,4.094,4.1
2001-02-12,4.09,4.097,4.06,4.06
2001-02-13,4.065,4.091,4.06,4.087
2001-02-14,4.09,4.098,4.075,4.085
2001-02-15,4.077,4.121,4.077,4.107
2001-02-16,4.11,4.11,4.08,4.08
2001-02-19,4.087,4.104,4.075,4.085
2001-02-20,4.085,4.115,4.085,4.095
2001-02-21,4.1,4.151,4.1,4.151
2001-02-22,4.155,4.173,4.145,4.15
2001-02-23,4.142,4.145,4.12,4.125
2001-02-26,4.12,4.125,4.1,4.106
2001-02-27,4.105,4.105,4.065,4.08
2001-02-28,4.075,4.076,4.03,4.0375
2001-03-01,4.035,4.035,3.975,3.975
2001-03-02,3.983,3.99,3.955,3.985
2001-03-05,3.99,4.009,3.983,3.991
2001-03-06,3.991,4,3.955,3.965
2001-03-07,3.965,3.965,3.942,3.954
2001-03-08,3.954,3.989,3.952,3.974
2001-03-09,3.97,3.982,3.9575,3.96
2001-03-12,3.968,4.03,3.965,4.03
2001-03-13,4.027,4.075,4.027,4.07
2001-03-14,4.075,4.09,4.06,4.07
2001-03-15,4.08,4.105,4.065,4.095
2001-03-16,4.102,4.16,4.096,4.1475
2001-03-19,4.1475,4.15,4.123,4.14
2001-03-20,4.13,4.13,4.069,4.069
2001-03-21,4.069,4.123,4.065,4.12
2001-03-22,4.12,4.164,4.12,4.16
2001-03-23,4.145,4.145,4.113,4.133
2001-03-26,4.11,4.1135,4.092,4.098
2001-03-27,4.098,4.1111,4.098,4.11
2001-03-28,4.1123,4.1305,4.0939,4.0973
2001-03-29,4.0982,4.1123,4.0739,4.0753
2001-03-30,4.0753,4.0933,4.0714,4.0903
2001-04-02,4.0889,4.1072,4.0614,4.0632
2001-04-03,4.0623,4.0764,4.0459,4.0473
2001-04-04,4.0468,4.0589,4.0329,4.0343
2001-04-05,4.0347,4.0369,4.0072,4.0222
2001-04-06,4.0218,4.0314,4.0069,4.0108
2001-04-09,4.0112,4.0183,3.9839,3.9848
2001-04-10,3.9848,4.0433,3.9839,4.0378
2001-04-11,4.0405,4.0502,4.0273,4.0363
2001-04-12,4.0372,4.0381,3.9972,4.0002
2001-04-13,4.0022,4.0145,4.0013,4.0123
2001-04-16,4.0118,4.0145,4.0118,4.0132
2001-04-17,4.0123,4.0403,4.0114,4.0313
2001-04-18,4.0313,4.0442,3.9989,4.0025
2001-04-19,4.0012,4.0193,3.9811,3.9981
2001-04-20,3.9981,4.0109,3.9802,4.0081
2001-04-23,4.0022,4.0633,3.9954,4.0582
2001-04-24,4.0573,4.0833,4.0229,4.0363
2001-04-25,4.0372,4.0453,4.0084,4.0097
2001-04-26,4.0097,4.0222,3.9709,3.9731
2001-04-27,3.9722,3.9781,3.9509,3.9781
2001-04-30,3.9768,3.9859,3.9609,3.9618
2001-05-01,3.9631,3.9631,3.9604,3.9618
2001-05-02,3.9622,3.9644,3.9443,3.9531
2001-05-03,3.9522,3.9585,3.9409,3.9472
2001-05-04,3.9472,3.9589,3.9326,3.9347
2001-05-07,3.9347,3.9522,3.9343,3.9481
2001-05-08,3.9468,3.9545,3.9404,3.9432
2001-05-09,3.9432,3.9772,3.9419,3.9618
2001-05-10,3.9618,3.9782,3.9519,3.9631
2001-05-11,3.9622,4.0042,3.9559,4.0028
2001-05-14,4.0042,4.0323,4.0014,4.0118
2001-05-15,4.0123,4.0186,4.0014,4.0043
2001-05-16,4.0048,4.0057,3.9684,3.9731
2001-05-17,3.9722,3.9803,3.9622,3.9731
2001-05-18,3.9722,3.9813,3.9644,3.9812
2001-05-21,3.9798,3.9943,3.9704,3.9823
2001-05-22,3.9823,3.9964,3.9763,3.9903
2001-05-23,3.9903,4.0073,3.9889,3.9973
2001-05-24,3.9973,4.0097,3.9929,4.0043
2001-05-25,4.0043,4.0273,3.9909,4.0183
2001-05-28,4.0173,4.0233,4.0073,4.0197
2001-05-29,4.0187,4.0424,4.0155,4.0408
2001-05-30,4.0413,4.0427,3.9973,3.9993
2001-05-31,4.0003,4.0127,3.9805,3.9824
2001-06-01,3.9824,3.9924,3.9778,3.9869
2001-06-04,3.9874,3.9924,3.9703,3.9919
2001-06-05,3.9919,3.9954,3.9735,3.9819
2001-06-06,3.9823,4.0028,3.9673,4.0024
2001-06-07,4.0024,4.0117,3.9839,3.9939
2001-06-08,3.9939,4.0074,3.9748,3.9819
2001-06-11,3.9769,3.9824,3.9617,3.9769
2001-06-12,3.9769,3.9797,3.9459,3.9508
2001-06-13,3.9504,3.9673,3.9353,3.9563
2001-06-14,3.9563,3.9603,3.946,3.9478
2001-06-15,3.9478,3.9523,3.9235,3.9411
2001-06-18,3.9397,3.9658,3.9393,3.9658
2001-06-19,3.9658,3.9828,3.9614,3.9809
2001-06-20,3.9809,4.0003,3.9805,3.9938
2001-06-21,3.9899,3.9923,3.9759,3.9773
2001-06-22,3.9773,3.9823,3.9614,3.9614
2001-06-25,3.9623,3.9656,3.9493,3.9533
2001-06-26,3.9533,3.9606,3.9453,3.9538
2001-06-27,3.9538,3.9653,3.9393,3.9423
2001-06-28,3.9418,3.9844,3.9409,3.9774
2001-06-29,3.9769,4.0074,3.9719,4.0069
2001-07-02,4.0074,4.0228,3.9974,4.0039
2001-07-03,4.0039,4.0067,3.9799,4.0019
2001-07-04,4.0024,4.0039,3.9909,4.0009
2001-07-05,4.0009,4.0418,3.999,4.0384
2001-07-06,4.0384,4.277,4.0369,4.2125
2001-07-09,4.213,4.3702,4.2115,4.342
2001-07-10,4.342,4.3976,4.265,4.3976
2001-07-11,4.396,4.5427,4.3705,4.4121
2001-07-12,4.4126,4.4151,4.2683,4.303
2001-07-13,4.3035,4.3125,4.2325,4.2505
2001-07-16,4.2505,4.2625,4.1868,4.2233
2001-07-17,4.2238,4.2263,4.181,4.1819
2001-07-18,4.1849,4.2334,4.1674,4.2329
2001-07-19,4.2334,4.2359,4.2089,4.2254
2001-07-20,4.2229,4.2294,4.2107,4.2119
2001-07-23,4.2124,4.2148,4.1934,4.2044
2001-07-24,4.2025,4.2176,4.184,4.1919
2001-07-25,4.1924,4.2125,4.186,4.1969
2001-07-26,4.1974,4.1998,4.1864,4.1894
2001-07-27,4.1899,4.2309,4.188,4.2144
2001-07-30,4.21,4.229,4.21,4.2225
2001-07-31,4.22,4.261,4.22,4.2558
2001-08-01,4.26,4.2698,4.2378,4.2535
2001-08-02,4.275,4.2837,4.249,4.274
2001-08-03,4.265,4.27,4.223,4.225
2001-08-06,4.2343,4.255,4.2272,4.255
2001-08-07,4.24,4.2452,4.218,4.23
2001-08-08,4.227,4.227,4.207,4.2153
2001-08-09,4.21,4.2187,4.204,4.2045
2001-08-10,4.2,4.2143,4.1885,4.1903
2001-08-13,4.197,4.2353,4.197,4.2335
2001-08-14,4.23,4.2615,4.23,4.2573
2001-08-15,4.2648,4.2763,4.246,4.2625
2001-08-16,4.245,4.28,4.245,4.28
2001-08-17,4.29,4.296,4.2707,4.285
2001-08-20,4.331,4.331,4.275,4.285
2001-08-21,4.28,4.285,4.255,4.285
2001-08-22,4.26,4.285,4.25,4.255
2001-08-23,4.263,4.265,4.2145,4.2145
2001-08-24,4.21,4.245,4.204,4.245
2001-08-27,4.23,4.252,4.225,4.225
2001-08-28,4.25,4.2652,4.238,4.2473
2001-08-29,4.237,4.2413,4.213,4.2349
2001-08-30,4.2354,4.2479,4.2224,4.2296
2001-08-31,4.23,4.2391,4.2194,4.239
2001-09-03,4.239,4.2395,4.2218,4.2223
2001-09-04,4.2244,4.2638,4.2205,4.2599
2001-09-05,4.2604,4.2628,4.233,4.245
2001-09-06,4.2435,4.2619,4.2365,4.2389
2001-09-07,4.2393,4.2494,4.2195,4.2239
2001-09-10,4.2225,4.2309,4.1998,4.2096
2001-09-11,4.2101,4.2664,4.2079,4.2452
2001-09-12,4.2452,4.2679,4.2323,4.2449
2001-09-13,4.2454,4.2498,4.2209,4.2453
2001-09-14,4.2458,4.2483,4.2177,4.2448
2001-09-17,4.2453,4.2569,4.2218,4.2338
2001-09-18,4.2319,4.2443,4.2223,4.2265
2001-09-19,4.227,4.2358,4.1894,4.1978
2001-09-20,4.1983,4.2038,4.1525,4.1603
2001-09-21,4.1608,4.1828,4.1332,4.1768
2001-09-24,4.1658,4.1983,4.1639,4.1888
2001-09-25,4.1893,4.2345,4.1848,4.2243
2001-09-26,4.2243,4.2368,4.1898,4.1904
2001-09-27,4.1908,4.2348,4.1763,4.2183
2001-09-28,4.2188,4.2343,4.2104,4.2283
2001-10-01,4.2306,4.235,4.212,4.2333
2001-10-02,4.2333,4.2354,4.1971,4.2053
2001-10-03,4.2053,4.2053,4.1769,4.1843
2001-10-04,4.1843,4.2119,4.1568,4.1568
2001-10-05,4.1573,4.1636,4.1463,4.1508
2001-10-08,4.1522,4.1832,4.1491,4.1672
2001-10-09,4.1659,4.1785,4.1526,4.161
2001-10-10,4.1597,4.1722,4.1267,4.1295
2001-10-11,4.1273,4.1371,4.1094,4.1323
2001-10-12,4.1304,4.1541,4.1269,4.1269
2001-10-15,4.1283,4.1305,4.0893,4.0962
2001-10-16,4.0962,4.0985,4.0738,4.0761
2001-10-17,4.076,4.1053,4.0672,4.0918
2001-10-18,4.0923,4.1008,4.0859,4.0868
2001-10-19,4.0873,4.1288,4.0854,4.1178
2001-10-22,4.1178,4.1333,4.1129,4.1303
2001-10-23,4.1304,4.1322,4.1065,4.1133
2001-10-24,4.1133,4.1226,4.1053,4.1173
2001-10-25,4.1173,4.1478,4.1034,4.1048
2001-10-26,4.1048,4.1143,4.0879,4.0917
2001-10-29,4.0921,4.1023,4.081,4.0872
2001-10-30,4.0872,4.1339,4.0863,4.1068
2001-10-31,4.1068,4.1084,4.0839,4.0908
2001-11-01,4.0908,4.0998,4.0759,4.0994
2001-11-02,4.0998,4.1226,4.0873,4.1208
2001-11-05,4.1194,4.1303,4.1059,4.109
2001-11-06,4.1095,4.1108,4.0849,4.0913
2001-11-07,4.0918,4.0931,4.0644,4.0728
2001-11-08,4.0733,4.0815,4.0533,4.0542
2001-11-09,4.0542,4.0795,4.0524,4.0743
2001-11-12,4.0743,4.0807,4.0615,4.0693
2001-11-13,4.068,4.1043,4.0679,4.1023
2001-11-14,4.1046,4.1114,4.0955,4.0983
2001-11-15,4.0983,4.1204,4.0939,4.1143
2001-11-16,4.1173,4.1609,4.1059,4.1074
2001-11-19,4.1087,4.1272,4.1054,4.1185
2001-11-20,4.1171,4.1209,4.0896,4.0979
2001-11-21,4.0978,4.0992,4.0804,4.091
2001-11-22,4.0902,4.1147,4.0897,4.1018
2001-11-23,4.1009,4.1211,4.097,4.1204
2001-11-26,4.1194,4.1232,4.0819,4.0833
2001-11-27,4.0834,4.0915,4.069,4.0816
2001-11-28,4.0807,4.0844,4.0593,4.0687
2001-11-30,4.0819,4.0988,4.0524,4.0659
2001-12-03,4.0627,4.0699,4.0445,4.0513
2001-12-04,4.0527,4.0527,4.0165,4.0323
2001-12-05,4.0282,4.0788,4.0254,4.0707
2001-12-06,4.0697,4.1046,4.0595,4.062
2001-12-07,4.0621,4.0994,4.045,4.0803
2001-12-10,4.0812,4.0901,4.0738,4.086
2001-12-11,4.086,4.0878,4.0574,4.0584
2001-12-12,4.0593,4.0611,4.0422,4.0474
2001-12-13,4.0474,4.0488,4.0123,4.0141
2001-12-14,4.0127,4.0281,4.0049,4.0062
2001-12-17,4.0071,4.0109,3.9619,3.9721
2001-12-18,3.9694,3.9872,3.9459,3.9747
2001-12-19,3.9769,3.9948,3.9452,3.9457
2001-12-20,3.9456,3.9882,3.9439,3.9582
2001-12-21,3.9564,3.9908,3.9524,3.9903
2001-12-24,3.9908,3.9993,3.9818,3.9948
2001-12-25,3.9948,3.997,3.9934,3.9943
2001-12-26,3.9948,3.997,3.9929,3.9948
2001-12-27,3.993,3.9985,3.9667,3.9773
2001-12-28,3.98,3.9859,3.9604,3.9791
2001-12-31,3.9777,3.996,3.9609,3.9623
2002-01-02,3.9635,3.9636,3.9303,3.9445
2002-01-03,3.9431,3.9635,3.9412,3.9582
2002-01-04,3.9565,3.9636,3.9017,3.9022
2002-01-07,3.9022,3.9246,3.8992,3.9222
2002-01-08,3.9222,3.9632,3.9204,3.9588
2002-01-09,3.9625,3.9947,3.9588,3.9652
2002-01-10,3.9634,4.0923,3.9549,4.0918
2002-01-11,4.0923,4.1181,4.0358,4.0453
2002-01-14,4.0453,4.0543,4.0084,4.0538
2002-01-15,4.0529,4.0828,4.0313,4.0819
2002-01-16,4.0828,4.1388,4.0805,4.1073
2002-01-17,4.1074,4.1741,4.0969,4.1624
2002-01-18,4.1623,4.1939,4.1418,4.1418
2002-01-21,4.1446,4.1558,4.1342,4.1374
2002-01-22,4.1393,4.1459,4.1109,4.1119
2002-01-23,4.1124,4.1179,4.0928,4.0993
2002-01-24,4.0993,4.1508,4.0979,4.1419
2002-01-25,4.1423,4.1725,4.1278,4.1441
2002-01-28,4.147,4.1554,4.108,4.1108
2002-01-29,4.1111,4.1268,4.0949,4.1206
2002-01-30,4.1215,4.1535,4.1124,4.1519
2002-01-31,4.1534,4.1764,4.15,4.1732
2002-02-01,4.1714,4.1964,4.1509,4.195
2002-02-04,4.1949,4.2169,4.1824,4.1949
2002-02-05,4.1964,4.1975,4.1808,4.197
2002-02-06,4.1983,4.2856,4.1955,4.2847
2002-02-07,4.2837,4.2856,4.2254,4.2332
2002-02-08,4.2333,4.2399,4.191,4.2102
2002-02-11,4.2059,4.2129,4.1771,4.2074
2002-02-12,4.2074,4.2098,4.1634,4.1644
2002-02-13,4.1648,4.2099,4.1589,4.1848
2002-02-14,4.1848,4.2079,4.1721,4.1721
2002-02-15,4.1724,4.1819,4.1585,4.1744
2002-02-18,4.1724,4.1768,4.1389,4.1404
2002-02-19,4.1418,4.1755,4.1369,4.1599
2002-02-20,4.1604,4.1784,4.1455,4.1762
2002-02-21,4.1762,4.1864,4.1635,4.1649
2002-02-22,4.1678,4.1747,4.1609,4.1708
2002-02-25,4.1718,4.1886,4.1564,4.1871
2002-02-26,4.1871,4.2054,4.1813,4.2039
2002-02-27,4.2039,4.2064,4.1843,4.197
2002-02-28,4.1965,4.2299,4.1955,4.2247
2002-03-01,4.2276,4.238,4.2043,4.2139
2002-03-04,4.2124,4.2175,4.1784,4.1797
2002-03-05,4.1822,4.1822,4.1479,4.1493
2002-03-06,4.1508,4.1614,4.141,4.1469
2002-03-07,4.1455,4.1582,4.1354,4.1512
2002-03-08,4.1517,4.1679,4.1479,4.1554
2002-03-11,4.154,4.1638,4.1419,4.1484
2002-03-12,4.1447,4.1649,4.1447,4.1544
2002-03-13,4.1529,4.1669,4.1503,4.1545
2002-03-14,4.1548,4.1573,4.1074,4.1093
2002-03-15,4.1112,4.1197,4.1039,4.1119
2002-03-18,4.1141,4.1175,4.1065,4.1071
2002-03-19,4.1075,4.1173,4.0979,4.1168
2002-03-20,4.1154,4.1231,4.0968,4.0968
2002-03-21,4.0969,4.1082,4.0953,4.0972
2002-03-22,4.0958,4.114,4.0957,4.1093
2002-03-25,4.1098,4.1389,4.108,4.1388
2002-03-26,4.1369,4.1427,4.101,4.1019
2002-03-27,4.1005,4.1202,4.1005,4.1123
2002-03-28,4.1124,4.1213,4.1049,4.1103
2002-03-29,4.1104,4.1328,4.1084,4.1183
2002-04-01,4.1183,4.1208,4.1164,4.1183
2002-04-02,4.1179,4.1207,4.1039,4.1053
2002-04-03,4.1058,4.1082,4.0869,4.0893
2002-04-04,4.0894,4.0963,4.0798,4.0962
2002-04-05,4.0948,4.1017,4.0822,4.0832
2002-04-08,4.085,4.1028,4.0814,4.1028
2002-04-09,4.1027,4.1083,4.087,4.0879
2002-04-10,4.0883,4.0926,4.08,4.0818
2002-04-11,4.0823,4.0918,4.0698,4.0753
2002-04-12,4.0749,4.0797,4.0589,4.0712
2002-04-15,4.0698,4.0722,4.0551,4.0629
2002-04-16,4.0629,4.0744,4.0549,4.0592
2002-04-17,4.0596,4.0596,4.0411,4.0416
2002-04-18,4.0411,4.0447,4.0289,4.0332
2002-04-19,4.0323,4.0414,4.0234,4.0248
2002-04-22,4.0335,4.0472,4.0294,4.0373
2002-04-23,4.0352,4.0433,4.0329,4.034
2002-04-24,4.0344,4.0479,4.0327,4.0408
2002-04-25,4.0431,4.0431,4.0098,4.0278
2002-04-26,4.0283,4.0305,3.9918,3.9952
2002-04-29,3.9922,3.9965,3.9734,3.9742
2002-04-30,3.9748,4.001,3.9729,3.9918
2002-05-01,3.9922,4.0002,3.9758,3.9758
2002-05-02,3.9754,4.0233,3.9714,4.0137
2002-05-03,4.0164,4.043,3.9892,3.9892
2002-05-06,3.9896,3.9919,3.9553,3.9607
2002-05-07,3.9608,3.9687,3.9521,3.9625
2002-05-08,3.9558,4.0006,3.9545,3.9993
2002-05-09,4.0002,4.0342,3.9985,4.0253
2002-05-10,4.0258,4.028,3.9967,4.0121
2002-05-13,4.0122,4.0586,4.0004,4.0548
2002-05-14,4.0548,4.1293,4.0529,4.0925
2002-05-15,4.0925,4.1023,4.0569,4.1018
2002-05-16,4.1018,4.1163,4.0852,4.1007
2002-05-17,4.0945,4.1342,4.0893,4.1018
2002-05-20,4.1013,4.1112,4.0705,4.0752
2002-05-21,4.0752,4.0985,4.0752,4.0982
2002-05-22,4.0984,4.1027,4.0777,4.0908
2002-05-23,4.0935,4.1037,4.0885,4.1037
2002-05-24,4.1033,4.1109,4.0769,4.0809
2002-05-28,4.0559,4.0611,4.0458,4.0514
2002-05-29,4.0494,4.0597,4.0282,4.0287
2002-05-30,4.0313,4.0423,4.0044,4.0393
2002-05-31,4.0397,4.0529,4.0166,4.0177
2002-06-03,4.0181,4.0327,4.0168,4.0186
2002-06-04,4.0168,4.03,4.0067,4.0227
2002-06-05,4.0033,4.0288,4.0033,4.0184
2002-06-06,4.0184,4.0292,3.9937,3.9937
2002-06-07,3.9941,4.0258,3.9941,4.0172
2002-06-10,4.0185,4.0493,4.0121,4.0442
2002-06-11,4.0193,4.05,4.0159,4.0221
2002-06-12,4.0222,4.0339,4.0123,4.0141
2002-06-13,4.0154,4.0338,4.0106,4.0251
2002-06-14,4.0083,4.0492,4.0062,4.0485
2002-06-17,4.0493,4.0523,4.0191,4.0502
2002-06-18,4.0444,4.0532,4.0203,4.0221
2002-06-19,4.0221,4.0253,4.0097,4.0182
2002-06-20,4.0342,4.0382,4.009,4.0167
2002-06-21,4.0148,4.0289,4.0117,4.0158
2002-06-24,4.0166,4.0461,4.0027,4.0292
2002-06-25,4.0311,4.0432,4.0146,4.0191
2002-06-26,4.0171,4.0566,3.9969,4.0463
2002-06-27,4.0027,4.0547,4.0019,4.0482
2002-06-28,4.0506,4.0739,4.0262,4.0537
2002-07-01,4.0566,4.0741,4.0178,4.0186
2002-07-02,4.0171,4.0956,4.0021,4.0566
2002-07-03,4.0642,4.1307,4.0613,4.1092
2002-07-04,4.0542,4.1423,4.0512,4.1017
2002-07-05,4.0971,4.1797,4.0963,4.1653
2002-07-08,4.1631,4.1883,4.1302,4.1818
2002-07-09,4.1796,4.2315,4.1432,4.2132
2002-07-10,4.1958,4.2129,4.1562,4.1567
2002-07-11,4.1512,4.1918,4.1421,4.1838
2002-07-12,4.1632,4.1916,4.1556,4.1567
2002-07-15,4.1561,4.1897,4.1532,4.1777
2002-07-16,4.1732,4.1881,4.1067,4.1273
2002-07-17,4.1114,4.1261,4.0831,4.0867
2002-07-18,4.0888,4.1013,4.0465,4.054
2002-07-19,4.0512,4.054,4.0214,4.0254
2002-07-22,4.0267,4.0592,4.0137,4.0532
2002-07-23,4.0162,4.1092,4.0154,4.0891
2002-07-24,4.0863,4.1206,4.0562,4.0816
2002-07-25,4.0841,4.0903,4.0516,4.0737
2002-07-26,4.0727,4.1221,4.0727,4.1063
2002-07-29,4.1041,4.1459,4.1032,4.1401
2002-07-30,4.1331,4.1668,4.1213,4.1668
2002-07-31,4.1221,4.1923,4.1212,4.1743
2002-08-01,4.1784,4.2058,4.1693,4.1947
2002-08-02,4.1913,4.2063,4.176,4.1909
2002-08-05,4.1962,4.1963,4.1544,4.1657
2002-08-06,4.1638,4.2188,4.1626,4.2113
2002-08-07,4.2107,4.2135,4.1794,4.1873
2002-08-08,4.1897,4.207,4.1728,4.2039
2002-08-09,4.1896,4.212,4.1789,4.1928
2002-08-12,4.1941,4.1955,4.1752,4.1753
2002-08-13,4.1792,4.1943,4.1698,4.1703
2002-08-14,4.1693,4.1772,4.1593,4.1669
2002-08-15,4.1621,4.1868,4.1563,4.1697
2002-08-16,4.1722,4.1882,4.1512,4.1717
2002-08-19,4.1629,4.1687,4.1612,4.1617
2002-08-20,4.1421,4.1652,4.1399,4.1563
2002-08-21,4.1371,4.1643,4.1266,4.1634
2002-08-22,4.1572,4.2076,4.1492,4.2059
2002-08-23,4.2027,4.2146,4.1724,4.1778
2002-08-26,4.1691,4.1846,4.1688,4.1793
2002-08-27,4.1693,4.1767,4.157,4.1647
2002-08-28,4.1546,4.1759,4.1491,4.1507
2002-08-29,4.1521,4.1543,4.1374,4.1467
2002-08-30,4.1446,4.1503,4.1262,4.1277
2002-09-02,4.1292,4.1402,4.1113,4.1293
2002-09-03,4.1443,4.1472,4.1113,4.1217
2002-09-04,4.1302,4.1441,4.1117,4.1292
2002-09-05,4.1042,4.1616,4.1042,4.1542
2002-09-06,4.1548,4.1721,4.1313,4.1692
2002-09-09,4.1671,4.1772,4.1383,4.1387
2002-09-10,4.1382,4.1646,4.1304,4.1522
2002-09-11,4.1492,4.1709,4.1459,4.1633
2002-09-12,4.1628,4.1898,4.1574,4.1831
2002-09-13,4.1862,4.1863,4.1562,4.1767
2002-09-16,4.1821,4.1964,4.1721,4.1836
2002-09-17,4.1693,4.1953,4.1613,4.1646
2002-09-18,4.1682,4.1758,4.1334,4.1547
2002-09-19,4.1543,4.1573,4.1272,4.1358
2002-09-20,4.1251,4.1401,4.1213,4.126
2002-09-23,4.1221,4.1586,4.1162,4.1572
2002-09-24,4.1534,4.159,4.1281,4.1293
2002-09-25,4.1286,4.15,4.1112,4.1417
2002-09-26,4.1321,4.1612,4.1321,4.1487
2002-09-27,4.1517,4.1575,4.1362,4.1492
2002-09-30,4.1393,4.158,4.1218,4.1466
2002-10-01,4.1242,4.1462,4.1037,4.1363
2002-10-02,4.1292,4.1507,4.1292,4.1477
2002-10-03,4.1492,4.1502,4.1367,4.1417
2002-10-04,4.1321,4.1658,4.1262,4.1617
2002-10-07,4.1222,4.1691,4.1212,4.1663
2002-10-08,4.1672,4.1693,4.1386,4.1386
2002-10-09,4.1413,4.1741,4.1362,4.1463
2002-10-10,4.1213,4.1489,4.1063,4.1071
2002-10-11,4.1212,4.1345,4.1116,4.132
2002-10-14,4.1221,4.1267,4.115,4.1173
2002-10-15,4.1267,4.1402,4.1013,4.1382
2002-10-16,4.1372,4.1524,4.1197,4.151
2002-10-17,4.1412,4.1871,4.1412,4.1713
2002-10-18,4.1646,4.1838,4.1606,4.1668
2002-10-21,4.1703,4.1733,4.1168,4.1377
2002-10-22,4.1337,4.1442,4.1121,4.1143
2002-10-23,4.1123,4.1264,4.1067,4.1122
2002-10-24,4.1167,4.1185,4.0713,4.0721
2002-10-25,4.0721,4.079,4.0412,4.0421
2002-10-28,4.0553,4.0666,4.0409,4.0416
2002-10-29,4.0531,4.0577,4.038,4.0432
2002-10-30,4.0412,4.057,4.0396,4.0516
2002-10-31,4.0348,4.0348,4.0238,4.0306
2002-11-01,4.022,4.0332,3.976,3.9833
2002-11-04,3.982,4.007,3.9776,3.9975
2002-11-05,3.9927,3.9927,3.9642,3.9715
2002-11-06,3.978,3.9866,3.9661,3.9661
2002-11-07,3.9553,3.961,3.9328,3.9328
2002-11-08,3.9325,3.9343,3.9069,3.914
2002-11-11,3.901,3.9016,3.8752,3.8993
2002-11-12,3.9105,3.917,3.9022,3.9082
2002-11-13,3.9043,3.9466,3.9043,3.9441
2002-11-14,3.9519,3.957,3.9265,3.9375
2002-11-15,3.9345,3.9385,3.9203,3.9203
2002-11-18,3.9285,3.9303,3.8938,3.8946
2002-11-19,3.8897,3.8969,3.8788,3.8969
2002-11-20,3.9162,3.9437,3.9162,3.9408
2002-11-21,3.9448,3.9489,3.9368,3.948
2002-11-22,3.9432,3.9432,3.9235,3.9305
2002-11-25,3.9371,3.973,3.9357,3.9711
2002-11-26,3.9716,4.0055,3.9627,3.9828
2002-11-27,3.979,3.9904,3.9725,3.9898
2002-11-28,3.9832,4.014,3.9802,3.9992
2002-11-29,4.0064,4.0291,3.9961,4.0147
2002-12-02,4.0153,4.0153,3.9935,4.0022
2002-12-03,3.9897,3.9932,3.9719,3.9919
2002-12-04,3.98,3.9935,3.9759,3.9803
2002-12-05,3.9797,4.0005,3.9765,3.996
2002-12-06,3.995,3.995,3.9714,3.9769
2002-12-09,3.966,3.972,3.94,3.94
2002-12-10,3.935,3.955,3.9307,3.951
2002-12-11,3.9482,3.951,3.932,3.932
2002-12-12,3.935,3.935,3.894,3.894
2002-12-13,3.891,3.893,3.873,3.887
2002-12-16,3.864,3.8901,3.8635,3.8901
2002-12-17,3.8785,3.8885,3.87,3.8885
2002-12-18,3.896,3.9005,3.89,3.89
2002-12-19,3.88,3.8971,3.8786,3.8833
2002-12-20,3.8773,3.885,3.8765,3.881
2002-12-23,3.8875,3.8875,3.8605,3.8725
2002-12-24,3.8695,3.8735,3.8596,3.8673
2002-12-25,3.866,3.866,3.866,3.866
2002-12-26,3.866,3.866,3.858,3.858
2002-12-27,3.8496,3.8538,3.835,3.835
2002-12-30,3.8385,3.841,3.8325,3.836
2002-12-31,3.84,3.8448,3.8185,3.828
2003-01-01,3.8275,3.8275,3.8275,3.8275
2003-01-02,3.8315,3.8345,3.8163,3.8337
2003-01-03,3.8368,3.844,3.8285,3.8285
2003-01-06,3.8266,3.8266,3.8097,3.814
2003-01-07,3.8255,3.8368,3.8225,3.8368
2003-01-08,3.8406,3.861,3.833,3.853
2003-01-09,3.8245,3.8361,3.8206,3.834
2003-01-10,3.8265,3.8265,3.802,3.809
2003-01-13,3.8076,3.8172,3.804,3.8118
2003-01-14,3.8111,3.8111,3.793,3.7935
2003-01-15,3.8036,3.8196,3.8,3.8048
2003-01-16,3.8006,3.82,3.785,3.8185
2003-01-17,3.8646,3.8646,3.7955,3.82
2003-01-20,3.8236,3.8236,3.809,3.811
