timestamp,short_us,real_us,term_us,USA_Net_short_us
1997-07-01,0.055999999999999994,0.009957358194865868,0.006433333333333305,0.1486449714478868
1997-10-01,0.057300000000000004,0.01029327691269473,0.0017666666666666941,0.05077489358482393
1998-01-01,0.0555333333333333,0.011107723770672668,0.00033333333333339377,0.019754099837368345
1998-04-01,0.0559,0.008539319955514555,6.666666666670096e-5,0.11655100560610461
1998-07-01,0.0552666666666667,0.009838684899296287,-0.0032333333333334074,0.019037337735736595
1998-10-01,0.051966666666666696,0.009445968809796028,-0.005266666666666697,-0.10987426571437403
1999-01-01,0.049,0.008320492155748335,0.0008333333333332971,0.18469579018252244
1999-04-01,0.0497666666666667,0.002691316363434247,0.005633333333333296,0.04139827261274399
1999-07-01,0.0538333333333333,0.007170428245848119,0.0049999999999999975,0.050067511510208745
1999-10-01,0.060599999999999994,0.008876325250150441,0.0008000000000000021,-0.08546781269600312
2000-01-01,0.060333333333333294,0.005114592456088684,0.004466666666666716,0.1360821094096767
2000-04-01,0.0657333333333333,0.005763027135963231,-0.003966666666666702,-0.0012012271969774856
2000-07-01,0.0662666666666667,0.008504331960188042,-0.007333333333333393,-0.05334114616695268
2000-10-01,0.0659,0.01096350587146094,-0.010233333333333303,-0.04055246286886337
2001-01-01,0.052566666666666595,0.0035247999473875975,-0.0020666666666665987,-0.10497767990159339
2001-04-01,0.0409666666666667,-0.00019077443834916545,0.011733333333333297,-0.13475568964260207
2001-07-01,0.0333666666666667,0.006993656194853087,0.016433333333333307,0.048614696815476824
2001-10-01,0.0205666666666666,0.007945105597545184,0.02713333333333339,-0.1638482150469301
2002-01-01,0.0182333333333333,0.0009815277989693072,0.0325333333333334,0.08941035762701632
2002-04-01,0.0183333333333333,-0.006236030968625649,0.0326666666666667,-0.0029418462300180824
2002-07-01,0.0176,0.00013622327957196496,0.024999999999999998,-0.15933046897211825
2002-10-01,0.0148666666666667,0.000577035496720764,0.025199999999999896,-0.19457772357212208
2003-01-01,0.0126333333333333,-0.006915427922150179,0.026566666666666697,0.07847479653396588
2003-04-01,0.0116666666666667,-0.000723940398227449,0.024533333333333303,-0.03483138019153298
2003-07-01,0.010700000000000001,-0.0022167912016367655,0.0316333333333333,0.14083025095465193
2003-10-01,0.0110333333333333,0.0025740393698160105,0.0318333333333334,0.0213177507447667
2004-01-01,0.010533333333333299,-0.0063582582262127,0.029666666666666695,0.1117330144562722
2004-04-01,0.012466666666666699,-0.011103037635806445,0.033533333333333304,0.009673162278616126
2004-07-01,0.0170333333333333,0.000726968903254418,0.026,0.010936204939611265
2004-10-01,0.0225,-0.0003505204270294465,0.019233333333333304,-0.025583156881664022
2005-01-01,0.0278333333333333,0.0006624730370159348,0.015133333333333297,0.08156953477690905
