timestamp;NGDPRSAXDCPLQ;POLCPIALLQINMEI;IRLTLT01PLM156N;IR3TIB01PLQ156N;NGDPRSAXDCUSQ;USACPIALLMINMEI;IRLTLT01USQ156N;IR3TIB01USQ156N;CLVMEURSCAB1GQEA19;CP0000EZ19M086NEST;IRLTLT01EZM156N;IR3TIB01EZQ156N
01.01.1981;NaN;NaN;NaN;NaN;1.8647555e6;37.04375666666667;12.96;15.92;NaN;NaN;13.362013333333334;NaN
01.04.1981;NaN;NaN;NaN;NaN;1.8509363e6;37.90164333333333;13.75;16.75;NaN;NaN;14.522170000000001;NaN
01.07.1981;NaN;NaN;NaN;NaN;1.8731013e6;38.970483333333334;14.846666666666698;17.52;NaN;NaN;15.224626666666666;NaN
01.10.1981;NaN;NaN;NaN;NaN;1.852692e6;39.53303;14.086666666666698;13.453333333333301;NaN;NaN;15.10394;NaN
01.01.1982;NaN;NaN;NaN;NaN;1.8239078e6;39.85649333333333;14.293333333333301;14.24;NaN;NaN;14.784426666666667;NaN
01.04.1982;NaN;NaN;NaN;NaN;1.832228e6;40.46123;13.93;14.233333333333302;NaN;NaN;14.515956666666666;NaN
01.07.1982;NaN;NaN;NaN;NaN;1.825224e6;41.22067;13.1166666666667;11.57;NaN;NaN;14.268043333333333;NaN
01.10.1982;NaN;NaN;NaN;NaN;1.8259543e6;41.319116666666666;10.6666666666667;9.04;NaN;NaN;13.676353333333333;NaN
01.01.1983;NaN;NaN;NaN;NaN;1.8500165e6;41.29098666666666;10.5633333333333;8.53;NaN;NaN;12.996576666666668;NaN
01.04.1983;NaN;NaN;NaN;NaN;1.892114e6;41.811346666666665;10.543333333333301;8.77333333333333;NaN;NaN;12.938083333333333;NaN
01.07.1983;NaN;NaN;NaN;NaN;1.9299365e6;42.303576666666665;11.626666666666699;9.553333333333331;NaN;NaN;13.130576666666666;NaN
01.10.1983;NaN;NaN;NaN;NaN;1.9701985e6;42.683296666666664;11.686666666666698;9.41;NaN;NaN;13.08665;NaN
01.01.1984;NaN;NaN;NaN;NaN;2.0087118e6;43.161456666666666;11.943333333333301;9.68;NaN;NaN;12.607676666666666;NaN
01.04.1984;NaN;NaN;NaN;NaN;2.0434175e6;43.62556333333333;13.2;10.953333333333301;NaN;NaN;12.505906666666666;NaN
01.07.1984;NaN;NaN;NaN;NaN;2.0631163e6;44.10372666666667;12.8666666666667;11.44;NaN;NaN;12.209146666666667;NaN
01.10.1984;NaN;NaN;NaN;NaN;2.0800498e6;44.42719;11.743333333333302;9.38666666666667;NaN;NaN;11.4183;NaN
01.01.1985;NaN;NaN;NaN;NaN;2.100205e6;44.708466666666666;11.583333333333302;8.61666666666666;NaN;NaN;10.94742;NaN
01.04.1985;NaN;NaN;NaN;NaN;2.1186968e6;45.256953333333335;10.813333333333302;7.95;NaN;NaN;10.844096666666667;NaN
01.07.1985;NaN;NaN;NaN;NaN;2.151055e6;45.58041333333333;10.3366666666667;7.79333333333333;NaN;NaN;10.668956666666666;NaN
01.10.1985;NaN;NaN;NaN;NaN;2.167047e6;45.98826;9.76;7.83;NaN;NaN;10.29037;NaN
01.01.1986;NaN;NaN;NaN;NaN;2.1872818e6;46.086706666666664;8.55666666666667;7.58333333333333;NaN;NaN;9.766345333333334;NaN
01.04.1986;NaN;NaN;NaN;NaN;2.197131e6;45.988263333333336;7.60333333333333;6.66;NaN;NaN;8.598179666666667;NaN
01.07.1986;NaN;NaN;NaN;NaN;2.2181503e6;46.32579333333334;7.30666666666667;6.0;NaN;NaN;8.403704666666666;NaN
01.10.1986;NaN;NaN;NaN;NaN;2.2300483e6;46.57894;7.26333333333333;5.83;NaN;NaN;8.472985;NaN
01.01.1987;NaN;NaN;NaN;NaN;2.2465918e6;47.099293333333335;7.19333333333333;6.0466666666666695;NaN;NaN;8.471259;NaN
01.04.1987;NaN;NaN;NaN;NaN;2.270814e6;47.71809666666667;8.343333333333339;6.81666666666667;NaN;NaN;8.688994666666666;NaN
01.07.1987;NaN;NaN;NaN;NaN;2.290506e6;48.26658333333333;8.87666666666667;6.94;NaN;NaN;9.472173;NaN
01.10.1987;NaN;NaN;NaN;NaN;2.329833e6;48.67442666666667;9.12333333333333;7.64;NaN;NaN;9.613429666666667;NaN
01.01.1988;NaN;NaN;NaN;NaN;2.3418755e6;48.96976333333333;8.41666666666666;6.7166666666666694;NaN;NaN;8.986162;NaN
01.04.1988;NaN;NaN;NaN;NaN;2.3726485e6;49.588566666666665;8.91;7.22333333333333;NaN;NaN;8.882939666666667;NaN
01.07.1988;NaN;NaN;NaN;NaN;2.3865515e6;50.24956;9.1;8.17333333333334;NaN;NaN;9.03412;NaN
01.10.1988;NaN;NaN;NaN;NaN;2.4183513e6;50.76991666666667;8.95666666666667;8.79666666666667;NaN;NaN;8.980694666666666;NaN
01.01.1989;NaN;0.4219915;NaN;NaN;2.4429313e6;51.33246333333333;9.20666666666666;9.6;NaN;NaN;9.404246333333333;NaN
01.04.1989;NaN;0.5392113000000001;NaN;NaN;2.4615733e6;52.17628333333333;8.77333333333333;9.57666666666666;NaN;NaN;9.627159333333333;NaN
01.07.1989;NaN;0.8674269;NaN;NaN;2.479807e6;52.59819666666667;8.10666666666667;8.72666666666667;NaN;NaN;9.604780333333334;NaN
01.10.1989;NaN;2.039625;NaN;NaN;2.4846918e6;53.104486666666666;7.90666666666667;8.43666666666667;NaN;NaN;10.086688;NaN
01.01.1990;NaN;5.01701;NaN;NaN;2.5118465e6;54.018629999999995;8.42333333333334;8.24333333333334;NaN;NaN;10.808543333333335;NaN
01.04.1990;NaN;6.165764;NaN;NaN;2.5209638e6;54.56711;8.67666666666666;8.33333333333334;NaN;NaN;10.792186666666666;NaN
01.07.1990;NaN;6.798750999999999;NaN;NaN;2.5226423e6;55.50938333333333;8.70333333333333;8.04333333333334;NaN;NaN;10.88659;NaN
