Date;CPALTT01USM657N
1970-08-01;0,0000000000000000000
1970-09-01;0,5128205128205150000
1970-10-01;0,5102040816326550000
1970-11-01;0,5076142131979550000
1970-12-01;0,5050505050505070000
1971-01-01;0,0000000000000000000
1971-02-01;0,2512562814070360000
1971-03-01;0,2506265664160410000
1971-04-01;0,2500000000000010000
1971-05-01;0,4987531172069850000
1971-06-01;0,7444168734491340000
1971-07-01;0,2463054187191970000
1971-08-01;0,2457002457002470000
1971-09-01;0,0000000000000000000
1971-10-01;0,2450980392156870000
1971-11-01;0,0000000000000000000
1971-12-01;0,4889975550122270000
1972-01-01;0,0000000000000000000
1972-02-01;0,4866180048661820000
1972-03-01;0,2421307506053280000
1972-04-01;0,2415458937198080000
1972-05-01;0,2409638554216880000
1972-06-01;0,2403846153846160000
1972-07-01;0,4796163069544380000
1972-08-01;0,2386634844868590000
1972-09-01;0,2380952380952390000
1972-10-01;0,4750593824228050000
1972-11-01;0,2364066193853440000
1972-12-01;0,2358490566037750000
1973-01-01;0,2352941176470600000
1973-02-01;0,7042253521126790000
1973-03-01;0,9324009324009360000
1973-04-01;0,6928406466512730000
1973-05-01;0,6880733944954160000
1973-06-01;0,6833712984054550000
1973-07-01;0,2262443438914040000
1973-08-01;1,8058690744921100000
1973-09-01;0,2217294900221740000
1973-10-01;0,8849557522123930000
1973-11-01;0,6578947368421080000
1973-12-01;0,6535947712418180000
1974-01-01;0,8658008658008690000
1974-02-01;1,2875536480686600000
1974-03-01;1,2711864406779700000
1974-04-01;0,4184100418410060000
1974-05-01;1,2499999999999900000
1974-06-01;0,8230452674897160000
1974-07-01;0,8163265306122480000
1974-08-01;1,2145748987854300000
1974-09-01;1,1999999999999900000
1974-10-01;0,9881422924901230000
1974-11-01;0,7827788649706490000
1974-12-01;0,7766990291262170000
1975-01-01;0,3853564547206180000
1975-02-01;0,7677543186180330000
1975-03-01;0,3809523809523830000
1975-04-01;0,3795066413662260000
1975-05-01;0,5671077504725920000
1975-06-01;0,7518796992481240000
1975-07-01;1,1194029850746300000
1975-08-01;0,1845018450184510000
1975-09-01;0,5524861878452940000
1975-10-01;0,5494505494505520000
1975-11-01;0,7285974499089280000
1975-12-01;0,3616636528028950000
1976-01-01;0,1801801801801810000
1976-02-01;0,3597122302158290000
1976-03-01;0,1792114695340510000
1976-04-01;0,3577817531305920000
1976-05-01;0,7130124777183390000
1976-06-01;0,5309734513274360000
1976-07-01;0,5281690140845090000
1976-08-01;0,5253940455341410000
1976-09-01;0,3484320557491300000
1976-10-01;0,5208333333333360000
1976-11-01;0,1727115716753030000
1976-12-01;0,3448275862068980000
1977-01-01;0,5154639175257750000
1977-02-01;1,0256410256410300000
1977-03-01;0,6768189509306180000
1977-04-01;0,8403361344537850000
1977-05-01;0,5000000000000020000
1977-06-01;0,6633499170812630000
1977-07-01;0,4942339373970370000
1977-08-01;0,3278688524590180000
1977-09-01;0,3267973856209160000
1977-10-01;0,3257328990228030000
1977-11-01;0,4870129870129890000
1977-12-01;0,3231017770597750000
1978-01-01;0,6441223832528000000
1978-02-01;0,6400000000000030000
1978-03-01;0,7949125596184450000
1978-04-01;0,7886435331230320000
1978-05-01;0,9389671361502390000
1978-06-01;1,0852713178294600000
1978-07-01;0,7668711656441750000
1978-08-01;0,4566210045662120000
1978-09-01;0,7575757575757410000
1978-10-01;0,9022556390977480000
1978-11-01;0,4470938897168420000
1978-12-01;0,4451038575667670000
1979-01-01;0,8862629246676550000
1979-02-01;1,1713030746705600000
1979-03-01;1,0130246020260500000
1979-04-01;1,1461318051576000000
1979-05-01;1,2747875354107500000
1979-06-01;1,1188811188811200000
1979-07-01;1,1065006915629400000
1979-08-01;0,9575923392612900000
1979-09-01;1,0840108401084100000
1979-10-01;0,8042895442359110000
1979-11-01;0,9308510638297910000
1979-12-01;1,0540184453228000000
1980-01-01;1,4341590612777100000
1980-02-01;1,4138817480719900000
1980-03-01;1,5209125475285100000
1980-04-01;1,1235955056179800000
1980-05-01;0,9876543209876420000
1980-06-01;1,1002444987775100000
1980-07-01;0,0000000000000000000
1980-08-01;0,7255139056831950000
1980-09-01;0,8403361344537690000
1980-10-01;0,9523809523809560000
1980-11-01;0,8254716981132110000
1980-12-01;0,9356725146198870000
1981-01-01;0,8111239860950210000
1981-02-01;1,0344827586206900000
1981-03-01;0,6825938566552780000
1981-04-01;0,6779661016949180000
1981-05-01;0,7856341189674560000
1981-06-01;0,8908685968819640000
1981-07-01;1,1037527593819000000
1981-08-01;0,7641921397379800000
1981-09-01;0,9750812567714020000
1981-10-01;0,2145922746781120000
1981-11-01;0,3211991434689520000
1981-12-01;0,3201707577374470000
1982-01-01;0,3191489361702140000
1982-02-01;0,3181336161187710000
1982-03-01;-0,1057082452431290000
1982-04-01;0,4232804232804250000
1982-05-01;0,9483667017913630000
1982-06-01;1,2526096033402800000
1982-07-01;0,5154639175257750000
1982-08-01;0,2051282051282060000
1982-09-01;0,2047082906857740000
1982-10-01;0,3064351378958130000
1982-11-01;-0,2036659877800420000
1982-12-01;-0,4081632653061240000
1983-01-01;0,2049180327868860000
1983-02-01;0,1022494887525570000
1983-03-01;0,0000000000000000000
1983-04-01;0,7150153217568980000
1983-05-01;0,6085192697768790000
1983-06-01;0,3024193548387110000
1983-07-01;0,4020100502512580000
1983-08-01;0,3003003003003020000
1983-09-01;0,4990019960079730000
1983-10-01;0,2979145978152940000
1983-11-01;0,1980198019801990000
1983-12-01;0,0988142292490123000
1984-01-01;0,5923000987166730000
1984-02-01;0,4906771344455500000
1984-03-01;0,1953125000000010000
1984-04-01;0,4873294346978450000
1984-05-01;0,2909796314258140000
1984-06-01;0,2901353965183640000
1984-07-01;0,3857280617164920000
1984-08-01;0,3842459173871290000
1984-09-01;0,4784688995215330000
1984-10-01;0,2857142857142870000
1984-11-01;0,0000000000000000000
1984-12-01;0,0000000000000000000
1985-01-01;0,1899335232668570000
1985-02-01;0,4739336492891020000
1985-03-01;0,3773584905660390000
1985-04-01;0,4699248120300650000
1985-05-01;0,3741814780168400000
1985-06-01;0,2795899347623620000
1985-07-01;0,1858736059479560000
1985-08-01;0,1855287569573290000
1985-09-01;0,2777777777777670000
1985-10-01;0,3693444136657450000
1985-11-01;0,2759889604415840000
1985-12-01;0,2752293577981660000
1986-01-01;0,2744739249771280000
1986-02-01;-0,2737226277372270000
1986-03-01;-0,4574565416285350000
1986-04-01;-0,1838235294117650000
1986-05-01;0,2762430939226410000
1986-06-01;0,5509641873278260000
1986-07-01;0,0000000000000000000
1986-08-01;0,1826484018264730000
1986-09-01;0,4557885141294580000
1986-10-01;0,0907441016333822000
1986-11-01;0,0906618313690060000
1986-12-01;0,0905797101449160000
1987-01-01;0,6334841628959420000
1987-02-01;0,3597122302158290000
1987-03-01;0,4480286738351150000
1987-04-01;0,5352363960749350000
1987-05-01;0,3549245785270640000
1987-06-01;0,3536693191865620000
1987-07-01;0,2643171806167300000
1987-08-01;0,5272407732864580000
1987-09-01;0,5244755244755270000
1987-10-01;0,2608695652174040000
1987-11-01;0,0867302688638224000
1987-12-01;0,0000000000000000000
1988-01-01;0,2599653379549520000
1988-02-01;0,2592912705272150000
1988-03-01;0,4310344827586340000
1988-04-01;0,5150214592274700000
1988-05-01;0,3415883859948780000
1988-06-01;0,4255319148936080000
1988-07-01;0,4237288135593240000
1988-08-01;0,4219409282700330000
1988-09-01;0,6722689075630280000
1988-10-01;0,3338898163606020000
1988-11-01;0,0831946755407767000
1988-12-01;0,1662510390689950000
1989-01-01;0,4979253112033220000
1989-02-01;0,4128819157720800000
1989-03-01;0,5756578947368550000
1989-04-01;0,6541291905151290000
1989-05-01;0,5686433793663600000
1989-06-01;0,2423263327948210000
1989-07-01;0,2417405318291820000
1989-08-01;0,1607717041800440000
1989-09-01;0,3210272873194240000
1989-10-01;0,4800000000000020000
1989-11-01;0,2388535031847040000
1989-12-01;0,1588562351072290000
1990-01-01;1,0309278350515600000
1990-02-01;0,4709576138147590000
1990-03-01;0,5468749999999920000
1990-04-01;0,1554001554001760000
1990-05-01;0,2327385570209170000
1990-06-01;0,5417956656347080000
1990-07-01;0,3849114703618080000
1990-08-01;0,9202453987730100000
1990-09-01;0,8358662613981700000
1990-10-01;0,6028636021100050000
1990-11-01;0,2247191011236060000
1990-12-01;0,0000000000000000000
1991-01-01;0,5979073243647060000
1991-02-01;0,1485884101040320000
1991-03-01;0,1483679525222560000
1991-04-01;0,1481481481481290000
1991-05-01;0,2958579881656820000
1991-06-01;0,2949852507374840000
1991-07-01;0,1470588235293930000
1991-08-01;0,2936857562408240000
1991-09-01;0,4392386530014660000
1991-10-01;0,1457725947522060000
1991-11-01;0,2911208151382840000
1991-12-01;0,0725689404934595000
1992-01-01;0,1450326323422780000
1992-02-01;0,3620564808109980000
1992-03-01;0,5050505050505360000
1992-04-01;0,1435750179468590000
1992-05-01;0,1433691756272410000
1992-06-01;0,3579098067286960000
1992-07-01;0,2139800285306810000
1992-08-01;0,2846975088967980000
1992-09-01;0,2838892831795610000
1992-10-01;0,3538570417551230000
1992-11-01;0,1410437235543020000
1992-12-01;-0,0704225352112772000
1993-01-01;0,4933051444679280000
1993-02-01;0,3506311360448920000
1993-03-01;0,3494060097833600000
1993-04-01;0,2785515320334270000
1993-05-01;0,1388888888888890000
1993-06-01;0,1386962552011280000
1993-07-01;0,0000000000000000000
1993-08-01;0,2770083102493090000
1993-09-01;0,2071823204419810000
1993-10-01;0,4135079255685570000
1993-11-01;0,0686341798215785000
1993-12-01;0,0000000000000000000
1994-01-01;0,2743484224965540000
1994-02-01;0,3419972640218800000
1994-03-01;0,3408316291751980000
1994-04-01;0,1358695652173920000
1994-05-01;0,0678426051560472000
1994-06-01;0,3389830508474500000
1994-07-01;0,2702702702702710000
1994-08-01;0,4043126684636140000
1994-09-01;0,2684563758389270000
1994-10-01;0,0669344042838110000
1994-11-01;0,1337792642140300000
1994-12-01;0,0000000000000000000
1995-01-01;0,4008016032064140000
1995-02-01;0,3992015968063890000
1995-03-01;0,3313452617627490000
1995-04-01;0,3302509907529820000
1995-05-01;0,1974983541803740000
1995-06-01;0,1971090670170920000
1995-07-01;0,0000000000000000000
1995-08-01;0,2622950819672140000
1995-09-01;0,1962066710268070000
1995-10-01;0,3263707571801490000
1995-11-01;-0,0650618087182741000
1995-12-01;-0,0651041666666584000
1996-01-01;0,5863192182410360000
1996-02-01;0,3238341968912020000
1996-03-01;0,5164622336991460000
1996-04-01;0,3853564547206350000
1996-05-01;0,1919385796545030000
1996-06-01;0,0638569604086764000
1996-07-01;0,1914486279515090000
1996-08-01;0,1910828025477800000
1996-09-01;0,3178639542275830000
1996-10-01;0,3168567807351010000
1996-11-01;0,1895135818066890000
1996-12-01;0,0000000000000000000
1997-01-01;0,3152585119798160000
1997-02-01;0,3142677561282310000
1997-03-01;0,2506265664160410000
1997-04-01;0,1249999999999840000
1997-05-01;-0,0624219725343241000
1997-06-01;0,1249219237976430000
1997-07-01;0,1247660636306770000
1997-08-01;0,1869158878504760000
1997-09-01;0,2487562189054570000
1997-10-01;0,2481389578163780000
