x1
155.0000000000159
155.00000000000136
155.0000000000011
155.0
155.0
145.03214340958692
163.47744863590017
155.0000000000375
155.00000000000543
155.00000000000568
141.1691309408209
155.00000000000045
142.79743691964035
155.00000000002862
155.0000001358669
148.6206111412329
155.00000000000045
155.0000000001331
155.00000000000026
155.0000001246802
155.00000017690215
155.00000000000594
155.00000000004815
120.36053729803022
154.99999999999966
155.00000011083705
155.00000000000017
141.82587612081247
102.7050332136661
155.0000000001504
119.14639902519205
155.00000005941655
155.00000000004292
86.75004991150345
155.00000000000037
154.99999999999983
155.00000000000023
155.0000000138199
155.00000000068783
155.00000000002242
112.79850691827706
155.000000000067
154.99999999998033
155.00000092598918
154.99999999999997
154.99999999997303
154.99999999999142
155.00000000017258
125.98395581823968
155.00000000000065
155.00000002817708
154.9999999999715
155.0000000004531
154.5024675477934
154.99999999997252
155.00000000113616
155.00000000762233
154.99999999996646
155.0000000001308
95.28903803674628
146.34141379608798
110.53028602791952
155.0000001232344
154.99999999999656
154.99999999998897
155.00000000020984
155.00000006953346
154.19113496889716
155.00000000119616
154.99999999999773
155.0000000021516
155.00000000027313
154.9999999986496
154.99999999999665
154.99999999999307
155.00000000043045
155.00000000001617
155.00000005694727
154.9999999999936
155.0000000002515
155.00000000016018
154.99999999999633
155.00000000002248
154.99999999998778
154.99999999998116
154.99999999999025
155.00000003542885
141.96631098947796
148.62061114173292
155.0000000010432
151.79925132785036
145.91753279192696
154.99999999999292
155.0000000078965
155.00000000006844
153.18029409162688
154.9999999999926
155.00000007437302
155.00000000006628
150.9979590874827
124.24841638916322
154.99999999997377
143.4253420628308
155.0000000000843
155.00000001019387
154.99999999999932
154.98428617797194
154.99999999998047
155.00000000001032
155.00000000013458
154.99999999990473
154.99999999998184
155.00000000005102
155.00000000020566
155.00000000007282
154.9999999999906
155.00000000024144
154.9999988531538
155.00000000299275
154.99999999999596
74.26688726401561
155.00000004128654
155.00000000013907
142.3066689594825
154.99999999999622
154.99999999999176
154.99999999999994
155.0000000019429
154.9999999999966
155.00000005533556
154.9999999999969
154.99999999998775
154.9999999996834
154.99999958766878
155.00000000000136
155.0000000000035
155.00000000509706
155.00000000021944
150.53625231188653
154.99999999844525
155.00000000156732
114.94017822461238
155.00000000066387
154.99999999997723
155.00000000008848
155.00000000476396
155.00000000051486
155.0000000001177
154.9999999999851
155.00000000101332
132.32178005980467
154.99999999998298
154.9999999979476
155.0000000013985
154.999999999998
155.00000000000045
155.0000000000006
96.10878328665704
131.91744604424125
173.79992225994374
155.0000000216376
155.00000000088966
155.00000000000068
155.00000000966224
155.00000000001754
154.99999999999525
155.00530383958161
155.00000000010064
155.0000000000074
133.99999999994986
104.4481834114656
155.00000000002026
148.62061113059602
111.40161927126113
151.49964546010213
155.00000000048283
155.00000006187713
155.00000000022672
154.99999999988435
155.0000000000675
156.6998897282454
155.00000000000065
155.0000003013075
155.00000011484232
154.9999999999906
154.99999999999102
143.77759968702588
147.34247866359806
155.00000000053234
155.00000000021356
143.42558140366378
155.0
155.00000014104958
155.00000000232538
154.999999836202
154.99999999999915
154.9999999962629
154.99999999999858
147.8236902854942
154.99999999999324
155.00000569792493
139.33615708094248
155.0000000007642
155.00000000194427
155.00000000110998
143.06960070179187
155.0000000000009
155.0000000395943
155.00000000025233
119.47001570749165
155.00000000256853
155.00000003348427
154.9999999999994
123.04619645590569
155.00000000012014
155.0000000000009
154.99999999999443
155.000000000095
155.00000000019034
155.00000000000995
155.00000001662266
155.00000000824667
155.00000005252372
155.00000000009246
155.00000000003865
155.0000000000355
155.00000000000006
155.00000004584416
155.00000000320705
154.99999999999955
155.0000000001655
155.00000001849406
155.00000000405572
155.0000000000008
155.00000000000162
154.99999999998423
155.00000000574667
155.0000000000006
155.00000000635012
155.00000000003345
155.00000000002237
155.000000000136
155.00000000014202
154.99999948608928
154.99999999999048
155.00000001462908
155.00000000006693
155.00000000003294
155.00000000021026
153.96296344237697
155.00000010308383
154.999999999996
155.0000000775409
155.0000000011846
143.20122243791454
155.0000000003581
154.9999999997107
155.000000000015
154.75428263062707
154.99999999999775
155.00000000137518
155.00000000025233
155.00000000050994
154.99999999996433
105.41899857587957
151.37577826865373
155.00000000006642
154.99999999999457
155.00000000000105
153.0620665615006
154.99999999998798
147.46660819092224
113.74567751177102
155.00000028354992
143.42558139548026
131.35237871165367
154.9999999999959
155.00000000025486
155.0000001141934
155.00000000003175
155.00000000089815
117.64196434648603
155.00000000607454
155.000000000173
154.99999999999997
155.0000000000036
131.3523787068045
141.82587611786462
154.99999999973875
154.99999999997465
88.66092740255554
147.46649263093326
155.0000000004698
155.00000000360146
155.00000000051793
155.00000024972744
155.0000000005321
134.7837889446965
154.99999999999537
155.00000000000202
155.00000000027592
154.9999999999659
155.00000000001316
155.00000000000747
158.8519848169629
155.00000000016183
155.00000000257637
155.00000000000838
155.0000000000357
142.19569126926342
154.9999999999956
143.42558139668202
155.00000003051153
155.00000000004368
123.3565065733223
154.99999999983274
154.99999999999008
154.99999999999247
155.00000000302884
154.99999999999622
154.9999999999967
109.67587215997227
155.00000003576136
155.00000000284524
155.0000000014041
154.99999999999542
155.00000000095366
155.0000000000024
154.99999999999713
155.00000000000293
154.9999999999766
155.00000000002794
155.00000009063305
155.0000000008313
155.0000000011191
155.00000000003814
155.00000000002314
154.99999999999935
155.00000000003885
148.62061114112907
111.50245101390776
154.99999999998883
155.00000000000034
155.00000000191005
150.95831805341456
155.00000000060754
155.00000000346324
150.99795908988466
113.26302495024095
154.9998128732617
155.00000000006193
154.99999999823808
154.9999999999962
155.0000001475837
155.00000004137564
154.9999999999996
141.46052421464572
154.99999999950822
131.83007282747695
131.83468136272666
155.0000002478388
155.0000001546152
156.6998905447538
154.99999999997638
155.00000000203545
155.00000000005087
154.9913391234868
154.99999999360847
134.64273481561207
154.99999999999594
155.00000000004968
155.0000000002397
151.36905170779121
155.000000047266
154.9999999998464
155.00000001686405
155.0000000341145
154.80922558034155
154.99999991485464
154.9999999999618
154.99999999999534
155.000000009783
155.0000000000141
127.40410015480856
154.99999999955446
134.00000000027418
155.0000001143883
155.00000000018423
155.0000000001533
155.00000000082872
155.00000010338056
143.4255814001446
154.99999999999534
154.99999999999116
155.0000000001097
154.99999999999483
143.42558144814308
154.99999999996928
155.0000000002231
155.00000000110524
133.25283018861938
155.00000000035098
155.00000000227675
142.79743691938808
155.00000003959116
154.9999999997908
154.9999999999903
154.99999999999633
99.02790783977912
155.00000000079007
154.99999999999557
155.000000040651
155.00000000000173
154.99999999999383
147.9661539767324
154.87137668497735
155.0000000381084
133.25283018871156
155.00000001301922
155.00000000331778
155.0000000000219
153.36219711093767
155.00000000063804
155.0000000000936
154.99999999999977
155.000000000012
155.00000004691807
155.00000000000307
154.99999999999102
155.00000000011158
155.0000000000047
155.00000002903178
155.00000000067598
155.00000000087695
150.7447882635206
155.00000004025793
155.00000000000108
148.27440131211597
152.64948139074892
154.99999999999983
132.86032869763721
155.00000001354908
155.00000000005238
154.9999999999997
155.00000000088517
154.9999999999982
134.0007381795361
147.81631564029067
154.9999999999992
103.67751243514492
155.0000000014434
154.99999999999892
154.9999999999713
143.42558139551238
